app_name,user_id,Action,Adventure,Racing,Simulation,Sports,Strategy
,76561198058823721,0,0,0,0,0,0
,Stormcaller,0,0,0,0,0,0
,76561198043521700,0,0,0,0,0,0
,mrhungrygamer,0,0,0,0,0,0
,stasly,0,0,0,0,0,0
,76561198071819981,0,0,0,0,0,0
,jahosaOCE,0,0,0,0,0,0
,76561198062834671,0,0,0,0,0,0
,76561198074876189,0,0,0,0,0,0
,76561198103999449,0,0,0,0,0,0
,76561198015854995,0,0,0,0,0,0
,76561198072758074,0,0,0,0,0,0
,76561198097864574,0,0,0,0,0,0
,76561198043943432,0,0,0,0,0,0
,76561198080345478,0,0,0,0,0,0
,ventus99,0,0,0,0,0,0
,76561198095534803,0,0,0,0,0,0
RACE - The WTCC Game,76561198060787863,0,0,1,0,0,0
Dungeon Fighter Online: Beginner Pack,rorigo,1,0,0,0,0,0
,76561198064534191,0,0,0,0,0,0
,76561198095843734,0,0,0,0,0,0
,76561198070560672,0,0,0,0,0,0
,76561198030943851,0,0,0,0,0,0
,redalol123,0,0,0,0,0,0
Awesomenauts - Dragon Huntress Ksenia Skin,fabiar,1,0,0,0,0,1
,76561198054194969,0,0,0,0,0,0
,76561198045516689,0,0,0,0,0,0
Port Royale 3: Dawn of Pirates DLC,76561198052904595,1,0,0,1,0,1
,cerealboy,0,0,0,0,0,0
,Watercraft,0,0,0,0,0,0
,76561198055802568,0,0,0,0,0,0
,therealphart,0,0,0,0,0,0
,76561198106352755,0,0,0,0,0,0
,76561198025530243,0,0,0,0,0,0
A Girls Fabric Face,76561198071052869,0,1,0,0,0,0
,duqdl3303,0,0,0,0,0,0
,76561198037852436,0,0,0,0,0,0
,theoriginaldenny,0,0,0,0,0,0
Space Live - Advent of the Net Idols,76561198101131977,0,0,0,0,0,0
,yvruv1l,0,0,0,0,0,0
,76561198138586856,0,0,0,0,0,0
Fishing Planet: Gars&Glory Pack,76561198084056692,0,0,0,1,1,0
,76561198012076358,0,0,0,0,0,0
,76561198027686208,0,0,0,0,0,0
,76561198065681169,0,0,0,0,0,0
,76561198004363432,0,0,0,0,0,0
,76561198058423315,0,0,0,0,0,0
Moto Racer Collection,76561198063246390,0,0,1,0,1,0
,76561198075453723,0,0,0,0,0,0
Lightbender,76561198071850498,0,0,0,0,0,0
,Dizzypoke,0,0,0,0,0,0
Caligo,76561198064814430,0,1,0,0,0,0
"Batman™: Arkham Origins - Cold, Cold Heart",76561198035258285,1,1,0,0,0,0
,76561198103228488,0,0,0,0,0,0
,76561198062070795,0,0,0,0,0,0
,rjruckee,0,0,0,0,0,0
,RILEYinAUS,0,0,0,0,0,0
,76561198053008420,0,0,0,0,0,0
Radical Spectrum: Volume 2,76561198166276487,1,0,0,0,0,0
,nabicore,0,0,0,0,0,0
Servo,awpsum,1,0,0,0,0,1
,ThePyroSushi,0,0,0,0,0,0
,76561198052540512,0,0,0,0,0,0
emoj.io - Faces #1 Pack,76561198089309136,1,0,0,0,0,0
,copping,0,0,0,0,0,0
Deceit,WeabDestoryer,1,0,0,0,0,0
"Warhammer 40,000: Dawn of War II - Retribution - The Last Stand Tau Commander",Eleusa,0,0,0,0,0,1
,76561198072023996,0,0,0,0,0,0
,76561198066611105,0,0,0,0,0,0
,76561198089754625,0,0,0,0,0,0
,76561198090487357,0,0,0,0,0,0
,76561198023518697,0,0,0,0,0,0
,76561198105572428,0,0,0,0,0,0
,angelmadridfr,0,0,0,0,0,0
Evolution Planet: Gold Edition,CrAzYNordie,0,0,0,0,0,0
The Adventures of Alvis,jakefarnsdirttrack,0,1,0,0,0,0
,IKillNoobsFirst,0,0,0,0,0,0
Legionwood 2: Rise of the Eternal's Realm - Director's Cut,76561198067278492,0,0,0,0,0,0
,76561198079874637,0,0,0,0,0,0
Phoenix [KPHX] airport for Tower!3D Pro,ss3e,0,0,0,1,0,0
,76561198019650848,0,0,0,0,0,0
,76561198095667705,0,0,0,0,0,0
,chungdogmillionaire,0,0,0,0,0,0
,jklolking,0,0,0,0,0,0
,76561198093465910,0,0,0,0,0,0
,76561198078407129,0,0,0,0,0,0
Blackguards,aus_RAPIER,0,0,0,0,0,1
,76561197962960302,0,0,0,0,0,0
,76561198079025630,0,0,0,0,0,0
,76561198046165031,0,0,0,0,0,0
,76561198073115586,0,0,0,0,0,0
,molia1,0,0,0,0,0,0
,76561198046781796,0,0,0,0,0,0
,76561197971463775,0,0,0,0,0,0
,76561198062295676,0,0,0,0,0,0
,76561198087430106,0,0,0,0,0,0
,76561198059805282,0,0,0,0,0,0
Prisoner,76561198045656877,0,1,0,0,0,0
,alyxle,0,0,0,0,0,0
Rytmik Studio Supporter Pack,76561198028653952,0,0,0,0,0,0
Fidget Spinner Editor - Expansion Pack 2,user1ffr,1,1,0,1,1,1
,76561198070773508,0,0,0,0,0,0
,Darkos___,0,0,0,0,0,0
Cities XXL,69madman,0,0,0,1,0,0
,76561198011279488,0,0,0,0,0,0
,agentblackcat,0,0,0,0,0,0
Stick it to The Man!,MadMelanquet,1,1,0,0,0,0
MadOut2 BigCity,76561197989671199,1,0,1,1,1,0
,76561198023634778,0,0,0,0,0,0
,IIStatizxII,0,0,0,0,0,0
,Dahsik,0,0,0,0,0,0
,SoulMask,0,0,0,0,0,0
,76561198104986929,0,0,0,0,0,0
GTR Evolution Expansion Pack for RACE 07,76561198066856863,0,0,1,0,0,0
,jojor045,0,0,0,0,0,0
,kkoil,0,0,0,0,0,0
,76561198084402837,0,0,0,0,0,0
Killing Floor: Nightfall Character Pack,76561198096869104,1,0,0,0,0,0
,76561198081946847,0,0,0,0,0,0
,76561198035718256,0,0,0,0,0,0
,76561198310819422,0,0,0,0,0,0
,76561198078810948,0,0,0,0,0,0
,76561198156843868,0,0,0,0,0,0
Dizzy - Awesomenauts Character,76561197972284555,1,0,0,0,0,1
,dontdisturbthecoffee,0,0,0,0,0,0
,76561198071597446,0,0,0,0,0,0
,76561198057730854,0,0,0,0,0,0
World of One,aussieguy94,1,1,0,0,0,0
Train Simulator: BR Standard Class 6 ‘Clan Class’ Steam Loco Add-On,Duskems,0,0,0,1,0,0
,pytheuz,0,0,0,0,0,0
,proofmolotovs,0,0,0,0,0,0
Train Simulator: Doncaster Works Route Add-On,henry9133,0,0,0,1,0,0
,76561198088215917,0,0,0,0,0,0
,76561198083254327,0,0,0,0,0,0
,76561198049970190,0,0,0,0,0,0
,76561198083646473,0,0,0,0,0,0
Napoleon: Total War™ Imperial Edition,gazza1123,0,0,0,0,0,1
,76561198071374629,0,0,0,0,0,0
,76561198062503198,0,0,0,0,0,0
,76561198148904255,0,0,0,0,0,0
,76561198093961609,0,0,0,0,0,0
,Cake-FTW,0,0,0,0,0,0
,76561198064830680,0,0,0,0,0,0
,678rtv45,0,0,0,0,0,0
Farming Simulator 17 - Platinum Expansion,76561198093150171,0,0,0,1,0,0
Between,76561197999247702,0,0,0,0,0,0
,76561198054731437,0,0,0,0,0,0
,benster198,0,0,0,0,0,0
,sickkunt007,0,0,0,0,0,0
Rube Works: The Official Rube Goldberg Invention Game,wet_s,0,0,0,0,0,0
Demigods,76561198045559491,0,1,0,1,0,0
Space Tyrant,crazymanjiujitsu,0,0,0,0,0,1
001 Game Creator - Point & Click Adventure Kit,76561198099497983,0,0,0,0,0,0
,76561198019503392,0,0,0,0,0,0
,76561198074409447,0,0,0,0,0,0
Signal Ops,76561198086603991,1,0,0,0,0,1
,76561198064036625,0,0,0,0,0,0
,76561198032602707,0,0,0,0,0,0
,jlulveior,0,0,0,0,0,0
,76561198059889894,0,0,0,0,0,0
,76561198068822691,0,0,0,0,0,0
,76561198074328001,0,0,0,0,0,0
The Stone,ArytomTheRussian,0,0,0,0,0,0
,Muntorry,0,0,0,0,0,0
FSX Steam Edition: Piper Archer III Add-On,hwracer,0,0,0,1,0,0
,carolync2,0,0,0,0,0,0
,76561198088511149,0,0,0,0,0,0
,76561198079370050,0,0,0,0,0,0
,76561198095138302,0,0,0,0,0,0
,freddy-dude,0,0,0,0,0,0
NotGTAV,nathibabie,0,0,0,0,0,0
theHunter™: Call of the Wild - Shooting Range,76561198124029225,0,1,0,1,1,0
,76561198008860811,0,0,0,0,0,0
,76561198066584076,0,0,0,0,0,0
Beast Pets,76561198056551879,0,0,0,0,0,0
,76561198026604616,0,0,0,0,0,0
Pool Nation FX - Unlock Cues,Terminator_Mitch,0,0,0,1,1,1
,billy_spleen,0,0,0,0,0,0
,76561198079139922,0,0,0,0,0,0
,76561198050800057,0,0,0,0,0,0
Crystal Caves,gudjoblisong,1,0,0,0,0,0
,caaallum,0,0,0,0,0,0
,76561198045987218,0,0,0,0,0,0
,76561198084995044,0,0,0,0,0,0
,76561198073865203,0,0,0,0,0,0
,MRWOBEZY,0,0,0,0,0,0
Samphi,alphasolar,0,0,0,0,0,0
,76561198079116904,0,0,0,0,0,0
Cutlass,76561198057727544,0,0,0,0,0,0
,76561198099673890,0,0,0,0,0,0
,xeynisd,0,0,0,0,0,0
,76561198066194633,0,0,0,0,0,0
,76561198061671823,0,0,0,0,0,0
Jagged Alliance Online: Reloaded - Ivan,YrGrenUnker,0,0,0,0,0,1
,squishykid,0,0,0,0,0,0
,76561197974497618,0,0,0,0,0,0
,dropssdrop,0,0,0,0,0,0
Fantasy Grounds - Call of Cthulhu: Shadows of Yog-Sothoth,76561198082023040,0,0,0,0,0,0
,banksyyo,0,0,0,0,0,0
,76561198080917767,0,0,0,0,0,0
,knoxy2111,0,0,0,0,0,0
,easilypersuaded,0,0,0,0,0,0
Rocksmith® 2014 – Dethklok - “Thunderhorse”,76561198066905572,0,0,0,1,0,0
,EdKoN,0,0,0,0,0,0
Rocket Fist - Soundtrack,76561198019660305,0,0,0,0,0,0
Campus Notes - forget me not. OST,mantahawk,0,1,0,0,0,0
,76561198263183762,0,0,0,0,0,0
Rebels Character Pack,76561198029019553,1,1,0,0,0,0
,37122831,0,0,0,0,0,0
,doctor_who93,0,0,0,0,0,0
,76561198002525275,0,0,0,0,0,0
,76561198026574584,0,0,0,0,0,0
,76561198053679384,0,0,0,0,0,0
,76561198041238040,0,0,0,0,0,0
,76561198056013072,0,0,0,0,0,0
The Slimeking's Tower - Soundtrack,76561198049052930,1,1,0,0,0,0
,76561198058926950,0,0,0,0,0,0
,seveneightnine,0,0,0,0,0,0
,76561198097502002,0,0,0,0,0,0
,76561198068603951,0,0,0,0,0,0
CPUCores :: System Hardware Analyzer,kenculase,0,0,0,0,0,0
,lucasvanncuchi,0,0,0,0,0,0
,uppen,0,0,0,0,0,0
,76561198071651813,0,0,0,0,0,0
Substance for MODO indie,mauriceikenzz,0,0,0,0,0,0
THORNYWAY,76561197971730470,1,0,0,0,0,0
,76561197981799903,0,0,0,0,0,0
,76561198082017822,0,0,0,0,0,0
,pyrotato,0,0,0,0,0,0
,76561198083469535,0,0,0,0,0,0
,76561198070576461,0,0,0,0,0,0
Death Squared,papqaq,0,0,0,0,0,0
,101676057,0,0,0,0,0,0
,superyoshiegg,0,0,0,0,0,0
PRICE Design Collection,76561198090490995,0,1,0,0,0,0
,76561198068420640,0,0,0,0,0,0
,76561198059027017,0,0,0,0,0,0
,AWSOMEPEOPLE,0,0,0,0,0,0
,76561198069081557,0,0,0,0,0,0
Tidal Affair: Before The Storm,76561198011440966,1,1,0,0,0,1
Broken Armor,76561198092239471,1,0,0,0,0,0
Leviathan: The Last Day of the Decade - Art Assets,76561198093707701,0,1,0,0,0,0
,76561198061904130,0,0,0,0,0,0
Quote,warmedic,1,1,0,0,0,0
Bio Menace,76561198087119538,1,0,0,0,0,0
Dungeon of the Endless™ - Crystal Edition Upgrade,76561198075928946,0,1,0,0,0,1
Chika Militant Cockroach,Shohmyooh127,1,1,0,0,0,0
,Mangoboy2k1,0,0,0,0,0,0
,keane_ck,0,0,0,0,0,0
,fluttershy2424,0,0,0,0,0,0
,76561198080707171,0,0,0,0,0,0
,76561198051009244,0,0,0,0,0,0
,76561198067038847,0,0,0,0,0,0
,taplit06,0,0,0,0,0,0
,76561198068525901,0,0,0,0,0,0
,Dessicrater,0,0,0,0,0,0
Unreal Gold,obscenedagger,1,0,0,0,0,0
,76561198046508287,0,0,0,0,0,0
BERSERK - Guts Costume: Banquet Attire,76561198092318897,1,0,0,0,0,0
,76561198044368010,0,0,0,0,0,0
Tkl Online Demo,76561198117433376,1,0,0,0,0,0
,TylerTheMighty,0,0,0,0,0,0
,76561198044212730,0,0,0,0,0,0
,76561198044512514,0,0,0,0,0,0
,ninja62646,0,0,0,0,0,0
Christmas Puzzle 2,76561198033667607,0,0,0,0,0,0
,76561198036634812,0,0,0,0,0,0
,76561198042712452,0,0,0,0,0,0
,76561198156997543,0,0,0,0,0,0
Slingshot Puzzle,bubblegumdude,0,0,0,0,0,0
,Moe_Syndicate2,0,0,0,0,0,0
,beanoooooo,0,0,0,0,0,0
,76561198090642841,0,0,0,0,0,0
,SniffyDiagram,0,0,0,0,0,0
Approaching Blocks,76561198098964713,0,0,0,0,0,0
,76561198035921412,0,0,0,0,0,0
,Aaron_ggf,0,0,0,0,0,0
The Mims Beginning,76561198095847205,0,0,0,1,0,1
,76561198048445908,0,0,0,0,0,0
,76561198096238909,0,0,0,0,0,0
,Gizmo4590,0,0,0,0,0,0
The Wolf's Bite,76561198089813286,0,1,0,0,0,0
Ashes Cricket,76561198057174822,0,0,0,0,1,0
,76561198068255922,0,0,0,0,0,0
Darkestville Castle,76561198078816802,0,1,0,0,0,0
,76561198057524542,0,0,0,0,0,0
,76561198025419700,0,0,0,0,0,0
,DannyK999,0,0,0,0,0,0
Airstrike HD,76561198084075412,0,0,0,0,0,0
Armored Gear,76561198065662487,1,0,0,0,0,1
,76561198003447788,0,0,0,0,0,0
The Lord of the Rings Online™,lozone,0,0,0,0,0,0
Quest Hunter,76561198061816192,1,1,0,0,0,0
,76561198059391736,0,0,0,0,0,0
,KynanDoesMC,0,0,0,0,0,0
,uddyisaman,0,0,0,0,0,0
The Shadows of Pygmalion,DayTimeMadness,1,0,0,0,0,0
,76561198070430525,0,0,0,0,0,0
,hughloscher,0,0,0,0,0,0
Navalia,76561198055353903,0,0,0,0,0,1
,76561198055332419,0,0,0,0,0,0
,76561198076483621,0,0,0,0,0,0
Building the Great Wall of China 2 - Collector's Edition,76561198025612968,0,0,0,0,0,1
,76561198057134853,0,0,0,0,0,0
,76561198069765771,0,0,0,0,0,0
VR Sports - Golf,76561197983670670,1,0,0,0,1,0
Schlag den Star - Das Spiel,76561198091611417,0,0,0,1,1,0
,TheEnglishGerman,0,0,0,0,0,0
,76561198041011500,0,0,0,0,0,0
,76561198069688312,0,0,0,0,0,0
,76561198075458182,0,0,0,0,0,0
,enzedjack,0,0,0,0,0,0
,DakiniBrave,0,0,0,0,0,0
,76561198064998883,0,0,0,0,0,0
,xurbansniper13x,0,0,0,0,0,0
,76561198061909002,0,0,0,0,0,0
,76561198072794459,0,0,0,0,0,0
,boundsy222,0,0,0,0,0,0
,76561198073905338,0,0,0,0,0,0
,76561198072440861,0,0,0,0,0,0
,76561198081915872,0,0,0,0,0,0
,76561198061079117,0,0,0,0,0,0
No Time To Explain OST,Meticrift,1,1,0,0,0,0
Grand Pigeon's Duty,CaptnDukes,1,1,0,1,0,0
,76561198048000567,0,0,0,0,0,0
,76561198003397446,0,0,0,0,0,0
,76561198066581358,0,0,0,0,0,0
,76561197971826452,0,0,0,0,0,0
,76561198032232034,0,0,0,0,0,0
,Jostler,0,0,0,0,0,0
Hot Tin Roof Soundtrack,76561198099116128,1,1,0,0,0,0
Magic Wand,ricasouza,0,1,0,0,0,0
,TideiPod,0,0,0,0,0,0
,standinechidna,0,0,0,0,0,0
,vraxvrax,0,0,0,0,0,0
,76561198081138489,0,0,0,0,0,0
Music Pack - Music for Code EP,Crunchlaw,0,0,0,0,0,1
,Alphenewrox,0,0,0,0,0,0
,renowolff,0,0,0,0,0,0
,derp06,0,0,0,0,0,0
,76561198032161376,0,0,0,0,0,0
Fantasy Grounds - The Malefactor Class: Revised & Expanded (5E),76561198072106713,0,0,0,0,0,1
Milkmaid of the Milky Way - Soundtrack,Moomfina,0,1,0,0,0,0
Ratz Instagib,coryisbestgirl,1,0,0,0,0,0
,76561198057062749,0,0,0,0,0,0
,76561198071836905,0,0,0,0,0,0
Caveblazers Soundtrack,76561198018593162,1,1,0,0,0,0
,76561198070157968,0,0,0,0,0,0
,gottabesaints,0,0,0,0,0,0
,76561198014999832,0,0,0,0,0,0
,76561198022194616,0,0,0,0,0,0
,76561198064923835,0,0,0,0,0,0
,76561198067490430,0,0,0,0,0,0
,76561198001559544,0,0,0,0,0,0
,76561198084258674,0,0,0,0,0,0
,76561198085719847,0,0,0,0,0,0
,76561198027548900,0,0,0,0,0,0
Town Scenery Pack,76561198070190585,0,0,0,1,0,0
,SneaaakyFuckingSniper,0,0,0,0,0,0
,Box_SpyKev,0,0,0,0,0,0
,76561198071020020,0,0,0,0,0,0
,76561198073226635,0,0,0,0,0,0
,76561198072903967,0,0,0,0,0,0
,76561198112737785,0,0,0,0,0,0
,76561198285114144,0,0,0,0,0,0
Fantasy Grounds - 3.5E/PFRPG: SH1: The Ties That Bind,vincentd23,0,0,0,0,0,1
,kci66,0,0,0,0,0,0
,zaikia,0,0,0,0,0,0
,76561197975388604,0,0,0,0,0,0
,76561198058621983,0,0,0,0,0,0
,76561198115228899,0,0,0,0,0,0
,Gondolas,0,0,0,0,0,0
,76561197996571086,0,0,0,0,0,0
,76561198047926874,0,0,0,0,0,0
Trapped Within,76561198097746976,0,0,0,0,0,0
Rocksmith® 2014 Edition – Remastered – Steppenwolf - “Magic Carpet Ride”,76561198060205838,0,0,0,1,0,0
,76561198058625025,0,0,0,0,0,0
Bloons TD 5 - Hunter Sniper Monkey Skin,76561198091436634,1,0,0,0,0,1
,legendofretro,0,0,0,0,0,0
She Wants Me Dead - Track DLC,booza473,1,0,0,0,0,0
,N00B_SNIPER,0,0,0,0,0,0
,077541400,0,0,0,0,0,0
,76561198090124070,0,0,0,0,0,0
,Xionexus,0,0,0,0,0,0
VRMakingSense,76561198180009299,0,0,0,0,0,0
Habitus,Agronoth,1,0,0,0,0,0
TANE DLC: Aerotrain,76561198067253424,0,0,0,1,0,0
Super Motherload,76561198018544799,0,1,0,0,0,0
,76561198073008763,0,0,0,0,0,0
,jonno_ftw,0,0,0,0,0,0
,76561198100047770,0,0,0,0,0,0
,76561198019117351,0,0,0,0,0,0
,76561198018817826,0,0,0,0,0,0
,LeSadTaco,0,0,0,0,0,0
,76561198067070151,0,0,0,0,0,0
,76561198065494354,0,0,0,0,0,0
Fate/EXTELLA - Rose Vacances,76561198091103191,1,0,0,0,0,0
Steamroll,76561198083403434,0,1,0,0,0,0
Fantasy Grounds - Darkwoulfe's Volume 26 - Things that go Bump Pack 2 (Token Pack),mrcake557,0,0,0,0,0,1
ESEA,cumme,0,0,0,0,0,0
,76561198080465715,0,0,0,0,0,0
,76561198092840237,0,0,0,0,0,0
,leobarcaro123,0,0,0,0,0,0
,76561198096237114,0,0,0,0,0,0
The Haunted: Hells Reach,DS44205,1,0,0,0,0,0
CounterAttack,aafaqvirk,1,1,0,0,0,0
,Tharsarian,0,0,0,0,0,0
,OdetteArt,0,0,0,0,0,0
The Space Garden,76561198068306970,0,0,0,0,0,0
,76561198301529231,0,0,0,0,0,0
Calcu-Late,Slayer-Bld,0,1,0,0,0,0
Stikbold! A Dodgeball Adventure,Csgo4Dayz,1,0,0,0,1,0
,76561198089124436,0,0,0,0,0,0
,milonoj,0,0,0,0,0,0
,76561197960889275,0,0,0,0,0,0
,76561198062337556,0,0,0,0,0,0
,nicroHQ,0,0,0,0,0,0
,320RustPro,0,0,0,0,0,0
,76561198042591412,0,0,0,0,0,0
,iturnip,0,0,0,0,0,0
,wtsane85,0,0,0,0,0,0
,DafuqUL00kinAt,0,0,0,0,0,0
,JusticeGA53,0,0,0,0,0,0
,Lord_Casso,0,0,0,0,0,0
Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan,76561197996426485,0,1,0,0,0,0
Fairy Bloom Freesia,theonethatrapes,1,0,0,0,0,0
,76561198112027349,0,0,0,0,0,0
,julious,0,0,0,0,0,0
,76561198069829336,0,0,0,0,0,0
,76561198092381867,0,0,0,0,0,0
,76561198039000328,0,0,0,0,0,0
SourVR Video Player,76561198077102914,0,0,0,0,0,0
,76561198082575814,0,0,0,0,0,0
ABD - Legacy Edition,76561198095456990,0,0,0,0,0,1
,xadversary,0,0,0,0,0,0
Forge - Divine Starter Pack,76561198091079449,1,0,0,0,0,0
Rocksmith - Pearl Jam Song Pack,76561198091146515,0,0,0,1,0,0
"Duels 2013 ""Mindstorms"" Foil Conversion",teethy,0,0,0,0,0,1
,cactus3,0,0,0,0,0,0
Unknown Battle,76561198093510728,1,1,0,0,0,0
,Drunkdriver,0,0,0,0,0,0
,desmoindo,0,0,0,0,0,0
,76561198045254790,0,0,0,0,0,0
DROD: The Second Sky,76561198067946826,0,1,0,0,0,1
,danieljl,0,0,0,0,0,0
,76561198089170427,0,0,0,0,0,0
,meme_master--GOSLAY,0,0,0,0,0,0
,76561198061878375,0,0,0,0,0,0
Wind of Luck: Arena - Caribbean Admiral pack,lollipoprockz,1,0,0,1,0,0
,jettimon,0,0,0,0,0,0
,TheBjmac7,0,0,0,0,0,0
,KILLtheUSER,0,0,0,0,0,0
,76561198036740385,0,0,0,0,0,0
,76561198072024967,0,0,0,0,0,0
Hidden Object 6-in-1 bundle,76561198104354722,0,0,0,0,0,0
,Chuchy,0,0,0,0,0,0
,76561198090119638,0,0,0,0,0,0
,Scheibe,0,0,0,0,0,0
The Infectious Madness of Doctor Dekker,76561198094523451,0,1,0,1,0,0
FSX: Steam Edition - Piper PA28 Cherokee 180F Add-On,76561198093803225,0,0,0,1,0,0
,s3rgio007,0,0,0,0,0,0
Real Warfare 1242,STRAYAAAM8,0,0,0,0,0,1
Jam Studio VR - Disney Phineas and Ferb Bundle,Database404,0,0,0,0,0,0
,76561198071253132,0,0,0,0,0,0
,76561198061414019,0,0,0,0,0,0
,Stringers,0,0,0,0,0,0
,76561198046970305,0,0,0,0,0,0
,76561198072940844,0,0,0,0,0,0
,Poisedyeti,0,0,0,0,0,0
,BaHz,0,0,0,0,0,0
,76561198027267887,0,0,0,0,0,0
Resident Evil 7 / Biohazard 7 - Season Pass,76561198093818221,1,1,0,0,0,0
Tommy Davidson: Takin' It To D.C.,76561198039513044,0,0,0,0,0,0
,76561198085196572,0,0,0,0,0,0
Interkosmos,76561198046089580,0,0,0,0,0,0
,GetSchwiftyInHere,0,0,0,0,0,0
,76561198079555149,0,0,0,0,0,0
,76561198094830339,0,0,0,0,0,0
SKIMMERZ,GranPL,1,0,0,0,0,0
,76561198046219329,0,0,0,0,0,0
,76561198066580442,0,0,0,0,0,0
,76561198066681595,0,0,0,0,0,0
Roads of Rome: New Generation,76561198067683121,0,1,0,1,0,1
BoidWatch,76561198071308026,0,0,0,0,0,0
,b_b_b,0,0,0,0,0,0
WORLD END ECONOMiCA episode.02,Aussie-Player,0,0,0,0,0,0
,musicserender,0,0,0,0,0,0
sZone - Hockey Mask,76561198084234298,1,0,0,0,0,0
,76561198125700474,0,0,0,0,0,0
,pewpewpewpewpewpewpewpewpew,0,0,0,0,0,0
,76561198072449487,0,0,0,0,0,0
Seraph - Soundtrack (OST),76561198031106842,1,0,0,0,0,0
,IAA_Recon_Dropbear,0,0,0,0,0,0
,76561198070930067,0,0,0,0,0,0
,wonderman101,0,0,0,0,0,0
,76561197971203897,0,0,0,0,0,0
,studebakerhawk,0,0,0,0,0,0
Fantasy Grounds - Darkwoulfe's Token Pack Volume 15,76561198070635763,0,0,0,0,0,1
,Eehee,0,0,0,0,0,0
,76561198065066963,0,0,0,0,0,0
,76561198042296916,0,0,0,0,0,0
,76561198018065970,0,0,0,0,0,0
,76561198050505665,0,0,0,0,0,0
,76561198073320826,0,0,0,0,0,0
,iikenjix,0,0,0,0,0,0
,nitsed,0,0,0,0,0,0
,76561198068157370,0,0,0,0,0,0
Magic 2013 “Rogue’s Gallery” Foil Conversion,76561198064739584,0,0,0,0,0,1
Environmental Station Alpha,76561198079526653,1,1,0,0,0,0
Street Fighter X Tekken: Xiaoyu (Swap Costume),PacificCandy,1,0,0,0,0,0
,singas,0,0,0,0,0,0
Dungeon Defenders: Assault Mission Pack,khushaalsingh,1,0,0,0,0,0
Caveman Warriors - Artbook,76561198082853885,1,1,0,0,0,0
,76561198071391956,0,0,0,0,0,0
,The_Adonis,0,0,0,0,0,0
Champions of Aerial,76561198079553666,1,0,0,0,0,0
,76561198110487117,0,0,0,0,0,0
,76561197984174503,0,0,0,0,0,0
Castlevania: Lords of Shadow – Mirror of Fate HD,76561198080414902,1,1,0,0,0,0
,76561198050452751,0,0,0,0,0,0
Automobilista,76561198062430883,0,0,1,1,1,0
,76561197986386291,0,0,0,0,0,0
,76561198059903238,0,0,0,0,0,0
,jkin-id,0,0,0,0,0,0
,76561198105105482,0,0,0,0,0,0
Stellar Overload - Sound Selection,76561198010373892,0,1,0,0,0,0
,riorohill,0,0,0,0,0,0
,timmayc123,0,0,0,0,0,0
,76561198057282178,0,0,0,0,0,0
,W33dl3y,0,0,0,0,0,0
,76561197991254222,0,0,0,0,0,0
,76561198047261174,0,0,0,0,0,0
,76561198044662127,0,0,0,0,0,0
Rogue Stormers,chocolatecravinghobo,1,0,0,0,0,0
Jigoku Kisetsukan: Sense of the Seasons,76561198124423243,0,0,0,0,0,0
,themajesticlemon,0,0,0,0,0,0
ePic Character Generator - Portrait: Male,76561198066512672,0,0,0,0,0,0
,76561197960592380,0,0,0,0,0,0
,utmostladsta,0,0,0,0,0,0
Fantasy Grounds - Demons and Devils (Token Pack),76561198065701482,0,0,0,0,0,1
Mad Combat Marines,76561198046729222,1,0,0,0,0,0
,76561198003898832,0,0,0,0,0,0
Einlanzer,76561198032707159,0,0,0,0,0,0
Moto Racer 4 - Season Pass,Dankulicious,0,0,1,0,0,0
,76561198063127832,0,0,0,0,0,0
,76561198022462765,0,0,0,0,0,0
Eternal Destiny - The Salem Witches: Those who Devour Fear,PotatoMan1,0,0,0,0,0,1
No Seat?,76561198060572265,0,0,0,1,1,0
,76561198072754172,0,0,0,0,0,0
,76561198017553690,0,0,0,0,0,0
,76561198097507361,0,0,0,0,0,0
,76561198009036464,0,0,0,0,0,0
,76561198077718459,0,0,0,0,0,0
,76561198016951092,0,0,0,0,0,0
,76561198083458630,0,0,0,0,0,0
Hybrid Wars,76561198056254879,1,0,0,0,0,0
,CmonGiveMeATripleKill,0,0,0,0,0,0
,76561198074717417,0,0,0,0,0,0
A Blood Story,drAlMac,0,0,0,0,0,0
,76561198084704985,0,0,0,0,0,0
,Lotharrock,0,0,0,0,0,0
,Camothecomando,0,0,0,0,0,0
,deathbyFIREWORKS,0,0,0,0,0,0
Sniper Elite: Nazi Zombie Army 2,Rosineren,1,1,0,0,0,0
,76561197994226412,0,0,0,0,0,0
,76561198091735584,0,0,0,0,0,0
,76561198120107003,0,0,0,0,0,0
,76561198082003203,0,0,0,0,0,0
,76561198054621370,0,0,0,0,0,0
,76561198060777569,0,0,0,0,0,0
,76561198103133611,0,0,0,0,0,0
A Study in Steampunk: Choice by Gaslight Demo,76561198047302241,0,0,0,0,0,0
,Congo-Jack,0,0,0,0,0,0
,GetInTheVoiD,0,0,0,0,0,0
Heartbound,SpicyHolo,1,1,0,0,0,0
,76561198056324595,0,0,0,0,0,0
,76561198061252210,0,0,0,0,0,0
Command LIVE - Black Gold Blitz,76561198088733623,0,0,0,1,0,1
,76561198060886577,0,0,0,0,0,0
Flash Gordon: Spaceship to the Unknown,76561198105597485,0,0,0,0,0,0
,76561198082252067,0,0,0,0,0,0
